Time,Temperature 
m/d/y,C 
 07/27/10 5:00 AM ,6.00 
 07/27/10 6:00 AM ,6.00 
 07/27/10 7:00 AM ,6.00 
 07/27/10 8:00 AM ,5.50 
 07/27/10 9:00 AM ,6.00 
 07/27/10 10:00 AM ,6.00 
 07/27/10 11:00 AM ,6.00 
 07/27/10 12:00 PM ,6.00 
 07/27/10 1:00 PM ,6.00 
 07/27/10 2:00 PM ,6.00 
 07/27/10 3:00 PM ,6.00 
 07/27/10 4:00 PM ,6.00 
 07/27/10 5:00 PM ,5.00 
 07/27/10 6:00 PM ,5.00 
 07/27/10 7:00 PM ,4.50 
 07/27/10 8:00 PM ,5.00 
 07/27/10 9:00 PM ,4.50 
 07/27/10 10:00 PM ,4.50 
 07/27/10 11:00 PM ,4.50 
 07/28/10 12:00 AM ,4.00 
 07/28/10 1:00 AM ,4.50 
 07/28/10 2:00 AM ,4.50 
 07/28/10 3:00 AM ,4.50 
 07/28/10 4:00 AM ,4.00 
 07/28/10 5:00 AM ,4.00 
 07/28/10 6:00 AM ,4.00 
 07/28/10 7:00 AM ,4.00 
 07/28/10 8:00 AM ,4.00 
 07/28/10 9:00 AM ,4.00 
 07/28/10 10:00 AM ,3.50 
 07/28/10 11:00 AM ,4.50 
 07/28/10 12:00 PM ,4.00 
 07/28/10 1:00 PM ,4.00 
 07/28/10 2:00 PM ,4.50 
 07/28/10 3:00 PM ,4.50 
 07/28/10 4:00 PM ,4.00 
 07/28/10 5:00 PM ,4.50 
 07/28/10 6:00 PM ,4.50 
 07/28/10 7:00 PM ,4.50 
 07/28/10 8:00 PM ,4.50 
 07/28/10 9:00 PM ,5.50 
 07/28/10 10:00 PM ,8.50 
 07/28/10 11:00 PM ,9.00 
 07/29/10 12:00 AM ,9.00 
 07/29/10 1:00 AM ,8.50 
 07/29/10 2:00 AM ,8.50 
 07/29/10 3:00 AM ,8.50 
 07/29/10 4:00 AM ,8.50 
 07/29/10 5:00 AM ,8.50 
 07/29/10 6:00 AM ,8.00 
 07/29/10 7:00 AM ,8.00 
 07/29/10 8:00 AM ,8.00 
 07/29/10 9:00 AM ,8.50 
 07/29/10 10:00 AM ,7.50 
 07/29/10 11:00 AM ,7.50 
